"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Louisiana"	"22"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	134	29410	455.6	378.5	532.8	39.4	0.0%
	"Louisiana"	"22"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	364	88983	409.1	367.0	451.1	21.4	0.0%
	"Louisiana"	"22"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	156	18659	836.1	704.9	967.3	66.9	0.0%
	"Louisiana"	"22"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	553	68748	804.4	737.3	871.4	34.2	0.0%
	"Louisiana"	"22"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	152	11997	1267.0	1065.6	1468.4	102.8	0.0%
	"Louisiana"	"22"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	538	40195	1338.5	1225.4	1451.6	57.7	0.0%
	"Louisiana"	"22"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	70	5470	1279.7	997.6	1616.8	153.0	0.0%
	"Louisiana"	"22"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	467	22031	2119.7	1927.5	2312.0	98.1	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	17	103685	Unreliable	9.6	26.3	4.0	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	40	89833	44.5	31.8	60.6	7.0	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	29	190743	15.2	10.2	21.8	2.8	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	45	91877	49.0	35.7	65.5	7.3	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	55	181141	30.4	22.9	39.5	4.1	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	91	77612	117.2	94.4	144.0	12.3	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	137	180829	75.8	63.1	88.4	6.5	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	107	99152	107.9	87.5	128.4	10.4	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	175	209313	83.6	71.2	96.0	6.3	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	239	81967	291.6	254.6	328.5	18.9	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	404	199689	202.3	182.6	222.0	10.1	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	162	67792	239.0	202.2	275.8	18.8	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	270	164834	163.8	144.3	183.3	10.0	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	263	51642	509.3	447.7	570.8	31.4	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	518	148665	348.4	318.4	378.4	15.3	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	147	30583	480.7	403.0	558.4	39.6	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	381	91502	416.4	374.6	458.2	21.3	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	165	19548	844.1	715.3	972.9	65.7	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	559	70910	788.3	723.0	853.7	33.3	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	144	12150	1185.2	991.6	1378.8	98.8	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	522	40342	1293.9	1182.9	1404.9	56.6	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	97	5631	1722.6	1396.9	2101.4	174.9	0.0%
	"Louisiana"	"22"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	455	22467	2025.2	1839.1	2211.3	94.9	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	12	116045	Unreliable	5.3	18.1	3.0	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	18	105768	Unreliable	10.1	26.9	4.0	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	25	188078	13.3	8.6	19.6	2.7	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	42	91529	45.9	33.1	62.0	7.1	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	43	192327	22.4	16.2	30.1	3.4	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	51	90196	56.5	42.1	74.3	7.9	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	65	176972	36.7	28.3	46.8	4.6	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	98	75857	129.2	104.9	157.4	13.1	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	144	176963	81.4	68.1	94.7	6.8	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	140	99022	141.4	118.0	164.8	11.9	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	173	207328	83.4	71.0	95.9	6.3	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	243	81193	299.3	261.7	336.9	19.2	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	472	197594	238.9	217.3	260.4	11.0	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	201	71044	282.9	243.8	322.0	20.0	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	303	169734	178.5	158.4	198.6	10.3	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	11	3175	Unreliable	173.0	619.9	104.5	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	300	54085	554.7	491.9	617.5	32.0	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	627	153218	409.2	377.2	441.3	16.3	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	165	31563	522.8	443.0	602.5	40.7	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	379	93343	406.0	365.2	446.9	20.9	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	192	20165	952.1	817.5	1086.8	68.7	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	575	73020	787.5	723.1	851.8	32.8	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	161	12497	1288.3	1089.3	1487.3	101.5	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	540	40536	1332.1	1219.8	1444.5	57.3	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	103	5827	1767.6	1426.3	2109.0	174.2	0.0%
	"Louisiana"	"22"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	497	22844	2175.6	1984.3	2366.9	97.6	0.0%
	"Maine"	"23"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	28	102520	27.3	18.1	39.5	5.2	0.0%
	"Maine"	"23"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	30	92436	32.5	21.9	46.3	5.9	0.0%
	"Maine"	"23"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	75	91341	82.1	64.6	102.9	9.5	0.0%
	"Maine"	"23"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	54	60651	89.0	66.9	116.2	12.1	0.0%
	"Maine"	"23"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	133	57948	229.5	190.5	268.5	19.9	0.0%
	"Maine"	"23"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	169	51833	326.0	276.9	375.2	25.1	0.0%
	"Maine"	"23"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	284	43555	652.0	576.2	727.9	38.7	0.0%
	"Maine"	"23"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	368	37816	973.1	873.7	1072.6	50.7	0.0%
	"Maine"	"23"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	409	24794	1649.6	1489.7	1809.5	81.6	0.0%
	"Maine"	"23"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	608	16625	3657.1	3366.4	3947.8	148.3	0.0%
	"Maine"	"23"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	264	6215	4247.8	3735.4	4760.2	261.4	0.0%
	"Maine"	"23"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	30	101929	29.4	19.9	42.0	5.4	0.0%
	"Maine"	"23"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	25	95388	26.2	17.0	38.7	5.2	0.0%
	"Maine"	"23"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	91	94344	96.5	77.7	118.4	10.1	0.0%
	"Maine"	"23"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	46	62201	74.0	54.1	98.6	10.9	0.0%
	"Maine"	"23"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	146	59595	245.0	205.2	284.7	20.3	0.0%
	"Maine"	"23"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	139	51655	269.1	224.4	313.8	22.8	0.0%
	"Maine"	"23"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	272	43806	620.9	547.1	694.7	37.6	0.0%
	"Maine"	"23"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	369	38283	963.9	865.5	1062.2	50.2	0.0%
	"Maine"	"23"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	409	25299	1616.7	1460.0	1773.3	79.9	0.0%
	"Maine"	"23"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	569	16835	3379.9	3102.1	3657.6	141.7	0.0%
	"Maine"	"23"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	279	6400	4359.4	3847.8	4870.9	261.0	0.0%
	"Maine"	"23"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	14	101192	Unreliable	7.6	23.2	3.7	0.0%
	"Maine"	"23"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	20	100247	20.0	12.2	30.8	4.5	0.0%
	"Maine"	"23"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	87	98218	88.6	70.9	109.3	9.5	0.0%
	"Maine"	"23"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	64	64175	99.7	76.8	127.3	12.5	0.0%
	"Maine"	"23"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	135	61869	218.2	181.4	255.0	18.8	0.0%
	"Maine"	"23"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	145	51273	282.8	236.8	328.8	23.5	0.0%
	"Maine"	"23"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	234	44137	530.2	462.2	598.1	34.7	0.0%
	"Maine"	"23"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	324	38853	833.9	743.1	924.7	46.3	0.0%
	"Maine"	"23"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	394	25925	1519.8	1369.7	1669.8	76.6	0.0%
	"Maine"	"23"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	598	17084	3500.4	3219.8	3780.9	143.1	0.0%
	"Maine"	"23"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	256	6671	3837.5	3367.4	4307.6	239.8	0.0%
	"Maine"	"23"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	30	99739	30.1	20.3	42.9	5.5	0.0%
	"Maine"	"23"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	12	101840	Unreliable	6.1	20.6	3.4	0.0%
	"Maine"	"23"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	78	99174	78.6	62.2	98.2	8.9	0.0%
	"Maine"	"23"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	49	68450	71.6	53.0	94.6	10.2	0.0%
	"Maine"	"23"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	153	66539	229.9	193.5	266.4	18.6	0.0%
	"Maine"	"23"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	129	51031	252.8	209.2	296.4	22.3	0.0%
	"Maine"	"23"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	257	44439	578.3	507.6	649.0	36.1	0.0%
	"Maine"	"23"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	332	39403	842.6	751.9	933.2	46.2	0.0%
	"Maine"	"23"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	374	26403	1416.5	1272.9	1560.1	73.2	0.0%
	"Maine"	"23"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	513	17159	2989.7	2731.0	3248.4	132.0	0.0%
	"Maine"	"23"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	280	6925	4043.3	3569.7	4516.9	241.6	0.0%
	"Maine"	"23"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	25	97894	25.5	16.5	37.7	5.1	0.0%
	"Maine"	"23"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	16	104023	Unreliable	8.8	25.0	3.8	0.0%
	"Maine"	"23"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	83	100744	82.4	65.6	102.1	9.0	0.0%
	"Maine"	"23"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	37	72209	51.2	36.1	70.6	8.4	0.0%
	"Maine"	"23"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	147	70493	208.5	174.8	242.2	17.2	0.0%
	"Maine"	"23"	"2003"	"2003"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	113	51024	221.5	180.6	262.3	20.8	0.0%
	"Maine"	"23"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	233	44668	521.6	454.6	588.6	34.2	0.0%
	"Maine"	"23"	"2003"	"2003"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	306	39672	771.3	684.9	857.7	44.1	0.0%
	"Maine"	"23"	"2003"	"2003"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	343	27018	1269.5	1135.2	1403.9	68.5	0.0%
	"Maine"	"23"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	536	17317	3095.2	2833.2	3357.3	133.7	0.0%
	"Maine"	"23"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	270	7119	3792.7	3340.3	4245.1	230.8	0.0%
	"Maine"	"23"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	23	96078	23.9	15.2	35.9	5.0	0.0%
	"Maine"	"23"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	20	105665	18.9	11.6	29.2	4.2	0.0%
	"Maine"	"23"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	63	102268	61.6	47.3	78.8	7.8	0.0%
	"Maine"	"23"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	47	76065	61.8	45.4	82.2	9.0	0.0%
	"Maine"	"23"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	113	74418	151.8	123.8	179.8	14.3	0.0%
	"Maine"	"23"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	105	51082	205.6	166.2	244.9	20.1	0.0%
	"Maine"	"23"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	216	45061	479.4	415.4	543.3	32.6	0.0%
	"Maine"	"23"	"2004"	"2004"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	263	39896	659.2	579.5	738.9	40.6	0.0%
	"Maine"	"23"	"2004"	"2004"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	318	27427	1159.4	1032.0	1286.9	65.0	0.0%
	"Maine"	"23"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	502	17452	2876.5	2624.8	3128.1	128.4	0.0%
	"Maine"	"23"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	246	7369	3338.3	2921.1	3755.5	212.8	0.0%
	"Maine"	"23"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	21	94367	22.3	13.8	34.0	4.9	0.0%
	"Maine"	"23"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	23	107302	21.4	13.6	32.2	4.5	0.0%
	"Maine"	"23"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	82	103114	79.5	63.2	98.7	8.8	0.0%
	"Maine"	"23"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	46	79718	57.7	42.2	77.0	8.5	0.0%
	"Maine"	"23"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	140	78556	178.2	148.7	207.7	15.1	0.0%
	"Maine"	"23"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	112	51320	218.2	177.8	258.7	20.6	0.0%
	"Maine"	"23"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	199	45451	437.8	377.0	498.7	31.0	0.0%
	"Maine"	"23"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	266	39950	665.8	585.8	745.8	40.8	0.0%
	"Maine"	"23"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	321	27747	1156.9	1030.3	1283.4	64.6	0.0%
	"Maine"	"23"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	455	17675	2574.3	2337.7	2810.8	120.7	0.0%
	"Maine"	"23"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	264	7592	3477.3	3057.9	3896.8	214.0	0.0%
	"Maine"	"23"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	18	92623	Unreliable	11.5	30.7	4.6	0.0%
	"Maine"	"23"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	17	108523	Unreliable	9.1	25.1	3.8	0.0%
	"Maine"	"23"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	79	103986	76.0	60.1	94.7	8.5	0.0%
	"Maine"	"23"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	49	83701	58.5	43.3	77.4	8.4	0.0%
	"Maine"	"23"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	159	82109	193.6	163.5	223.7	15.4	0.0%
	"Maine"	"23"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	92	51823	177.5	143.1	217.7	18.5	0.0%
	"Maine"	"23"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	183	46369	394.7	337.5	451.8	29.2	0.0%
	"Maine"	"23"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	235	40191	584.7	509.9	659.5	38.1	0.0%
	"Maine"	"23"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	312	28146	1108.5	985.5	1231.5	62.8	0.0%
	"Maine"	"23"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	418	18212	2295.2	2075.2	2515.2	112.3	0.0%
	"Maine"	"23"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	232	7965	2912.7	2537.9	3287.6	191.2	0.0%
	"Maine"	"23"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	26	89908	28.9	18.9	42.4	5.7	0.0%
	"Maine"	"23"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	17	109342	Unreliable	9.1	24.9	3.8	0.0%
	"Maine"	"23"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	79	105056	75.2	59.5	93.7	8.5	0.0%
	"Maine"	"23"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	45	87323	51.5	37.6	69.0	7.7	0.0%
	"Maine"	"23"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	150	84989	176.5	148.2	204.7	14.4	0.0%
	"Maine"	"23"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	75	52756	142.2	111.8	178.2	16.4	0.0%
	"Maine"	"23"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	194	47618	407.4	350.1	464.7	29.3	0.0%
	"Maine"	"23"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	213	40334	528.1	457.2	599.0	36.2	0.0%
	"Maine"	"23"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	278	28575	972.9	858.5	1087.2	58.3	0.0%
	"Maine"	"23"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	405	18629	2174.0	1962.3	2385.8	108.0	0.0%
	"Maine"	"23"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	257	8235	3120.8	2739.3	3502.4	194.7	0.0%
	"Maine"	"23"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	20	87124	23.0	14.0	35.5	5.1	0.0%
	"Maine"	"23"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	19	109934	Unreliable	10.4	27.0	4.0	0.0%
	"Maine"	"23"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	68	105264	64.6	50.2	81.9	7.8	0.0%
	"Maine"	"23"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	38	90154	42.2	29.8	57.9	6.8	0.0%
	"Maine"	"23"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	163	87524	186.2	157.6	214.8	14.6	0.0%
	"Maine"	"23"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	70	55063	127.1	99.1	160.6	15.2	0.0%
	"Maine"	"23"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	205	49632	413.0	356.5	469.6	28.8	0.0%
	"Maine"	"23"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	216	40091	538.8	466.9	610.6	36.7	0.0%
	"Maine"	"23"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	264	28846	915.2	804.8	1025.6	56.3	0.0%
	"Maine"	"23"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	467	19070	2448.9	2226.8	2671.0	113.3	0.0%
